val_geracaoverificada;val_geracaoprogramada;val_fatorcapacidade
268.966;238.0;0.9661239165651928
252.503;232.0;0.9069889402543848
234.802;221.5;0.8434070769440762
229.297;207.0;0.8236331569664902
218.198;169.0;0.7837656296583655
105.843;88.0;0.3801872865009321
3.658;2.5;0.0131395094056329
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
33.603;24.0;0.120701731699695
174.597;143.0;0.6271511546460629
248.734;220.0;0.8934507196557434
267.327;238.5;0.9602366404810396
268.44;237.5;0.9642345283893144
259.061;242.0;0.9305452285764572
256.08;241.5;0.9198374982489036
215.016;234.0;0.7723359087921206
197.47;223.0;0.7093108043549319
175.478;208.0;0.6303157002410227
179.23;170.0;0.6437928569632575
77.361;88.5;0.2778801495705772
3.537;2.5;0.0127048782853263
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
25.865;23.5;0.0929068919564506
181.698;138.0;0.6526578950204204
229.535;209.5;0.8244880512361842
240.39;223.0;0.8634791323182361
259.098;221.5;0.9306781323074602
234.226;226.5;0.8413380891317075
195.802;230.0;0.7033193604816143
202.389;226.5;0.7269798165928512
154.8;218.5;0.5560404745740793
156.701;203.5;0.562868852753442
91.071;162.5;0.3271263698962273
25.481;80.5;0.0915275667482049
3.225;2.0;0.0115841765536266
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
25.175;23.0;0.090428416972884
167.261;138.5;0.6008002959802009
238.259;197.0;0.855824595811018
252.824;203.5;0.9081419699206528
245.562;181.5;0.8820569187167965
197.004;171.5;0.707636935742842
196.012;173.0;0.7040736789548737
165.864;165.5;0.5957822821366608
144.815;179.0;0.5201744271669594
100.144;189.5;0.3597165199337636
156.235;164.5;0.561194984141352
56.005;87.0;0.201169552832825
2.587;2.5;0.0092924851920099
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
13.459;23.0;0.0483446301504685
150.708;135.0;0.5413420403237102
155.189;207.5;0.5574377597459742
195.531;224.5;0.7023459304518367
145.849;224.5;0.5238885476495795
186.077;229.5;0.668387231184244
136.475;231.5;0.4902172078003714
148.493;224.5;0.5333857764271885
69.945;208.5;0.2512419314863306
47.694;195.5;0.1713165012554014
124.019;163.5;0.4454753463578989
88.65;88.5;0.3184301554973652
4.321;2.5;0.0155210005854948
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
18.089;23.0;0.0649755564894736
177.288;138.5;0.6368172070819728
242.934;213.0;0.8726171618228644
221.187;230.5;0.7945020959277578
240.023;229.5;0.8621608709863972
253.837;232.5;0.911780658555947
173.633;231.5;0.6236884736545293
137.289;218.0;0.493141089882434
129.486;197.0;0.4651127706117522
74.102;181.5;0.2661738452641371
72.713;148.0;0.2611845673624356
99.762;78.0;0.3583443787109774
3.762;2.0;0.0135130766495328
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
27.409;22.5;0.0984529287312722
185.934;139.0;0.6678735762238817
237.827;214.0;0.8542728549517415
238.063;232.5;0.8551205652359759
263.495;231.5;0.9464721243404204
259.568;236.0;0.9323663688904692
258.428;237.0;0.9282714971784896
243.018;228.0;0.8729188892121682
229.316;209.0;0.8237014048283566
206.889;193.5;0.7431437838769814
206.426;161.0;0.7414806912430809
113.321;85.5;0.4070482081344267
4.218;2.5;0.0151510253343247
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
28.911;27.5;0.1038481018114419
190.322;146.5;0.6836352403222735
250.695;219.5;0.9004946173988942
167.939;238.0;0.6032356670510098
127.898;238.5;0.4594086861568192
172.439;240.0;0.6193996343351401
207.992;236.5;0.7471057518579582
228.149;224.0;0.8195095493126721
216.063;208.5;0.7760967251802282
186.748;197.5;0.6707974583059443
149.586;165.0;0.5373118244808672
35.045;89.0;0.1258813852160763
2.842;3.5;0.0102084433381106
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
30.884;29.0;0.1109351034673505
182.532;143.0;0.6556536169570792
254.956;212.5;0.9158000984206008
270.931;232.0;0.973182182279263
273.543;237.5;0.9825644672895182
273.398;241.5;0.9820436283436962
268.69;239.5;0.9651325265717662
249.074;230.5;0.8946719971838776
258.443;219.0;0.9283253770694369
221.024;207.5;0.7939166011127993
191.277;171.0;0.687065593379239
110.495;91.0;0.3968972366799929
5.105;3.5;0.0183371228856632
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
27.465;25.5;0.0986540803241414
186.162;139.0;0.6686925505662776
229.735;212.0;0.8252064497821456
228.392;234.0;0.8203824035460152
229.548;241.0;0.8245347471416717
232.697;246.5;0.8358459322478331
233.522;244.5;0.8388093262499235
234.207;238.5;0.8412698412698412
246.878;232.5;0.8867839811492221
239.363;219.5;0.8597901557847246
201.979;176.5;0.7255070995736304
120.53;89.0;0.4329428837236033
5.131;3.0;0.0184305146966382
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.012;30.0;4.31039127576e-05
25.202;140.5;0.0905254007765888
30.838;181.0;0.1107698718017794
27.566;195.0;0.0990168715898519
27.093;184.5;0.0973178590286533
41.428;193.0;0.1488090748104325
101.314;199.0;0.3639191514276375
137.707;206.0;0.4946425428434932
144.043;209.5;0.5174014087795487
165.856;208.5;0.5957535461948225
95.004;169.5;0.3412536773025571
101.529;85.0;0.3646914298645459
3.466;3.0;0.01244984680151
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
29.342;31.0;0.1053962506779886
190.247;148.0;0.683365840867538
219.383;217.0;0.7880221410431865
232.874;235.0;0.8364817149610089
265.632;232.5;0.9541482128040172
241.295;232.0;0.8667298857387112
206.773;231.0;0.7427271127203238
174.124;226.5;0.6254521420848644
149.78;224.0;0.5380086710704497
173.68;213.5;0.6238572973128302
41.346;171.5;0.1485145314065884
8.676;85.0;0.031164128923803
0.0;3.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;26.0;0.0
12.638;137.5;0.0453956041192972
47.353;201.0;0.1700916317345373
158.513;206.5;0.5693775435798517
136.493;195.5;0.4902818636695079
92.503;187.5;0.3322701034853105
97.286;177.0;0.349450604711976
148.51;168.5;0.5334468403035952
103.562;153.0;0.371993951084243
68.6;142.0;0.2464107012647406
50.866;122.0;0.1827103021943483
57.736;72.0;0.2073872922481204
3.142;2.5;0.0112860411570526
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
26.541;25.0;0.0953350790418
184.223;127.0;0.6617276766631824
201.654;187.5;0.7243397019364431
201.702;202.0;0.724512117587474
243.665;200.0;0.8752429085083531
196.611;196.0;0.706225282600028
217.357;193.5;0.780744763772598
202.511;199.0;0.7274180397058876
202.955;202.5;0.7290128844779218
153.318;201.0;0.5507171413485059
75.191;172.5;0.2700855253468966
86.29;96.5;0.3099530526550214
3.073;3.5;0.011038193658696
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
25.425;29.5;0.0913264151553357
183.492;139.0;0.6591019299776937
232.112;199.0;0.8337446165008962
225.859;209.5;0.8112838859614148
223.315;211.0;0.8021458564567865
180.014;213.5;0.6466089792634259
220.907;215.5;0.7934963379634119
205.986;217.5;0.7399002144419659
236.871;217.0;0.8508389099020462
215.726;209.0;0.7748862236302833
150.98;173.0;0.5423190623462179
96.296;91.5;0.3458945319094674
5.181;3.5;0.0186101143331285
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
26.186;27.0;0.0940599216227186
182.539;136.5;0.6556787609061879
247.854;199.5;0.8902897660535135
177.108;211.0;0.6361706483906076
230.662;210.0;0.8285362270426764
235.017;209.5;0.8441793553809847
226.163;211.0;0.812375851751276
214.823;213.0;0.7716426541952679
224.892;210.5;0.8078104289916918
185.266;196.5;0.6654741250803708
114.769;155.0;0.4122494136071868
57.897;78.0;0.2079656030776193
6.145;3.0;0.0220727953246622
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
22.687;22.5;0.0814915390611249
190.108;122.5;0.6828665538780949
238.975;189.0;0.8583964626055596
164.239;212.5;0.589945293950725
210.644;215.5;0.7566317165774056
231.103;212.5;0.8301202958365212
238.603;209.0;0.8570602413100715
233.756;207.0;0.8396498525486984
230.306;200.5;0.8272574776308652
177.075;190.0;0.636052112630524
215.443;157.5;0.773869689687748
115.283;84.0;0.4140956978703075
6.873;3.0;0.0246877660319615
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
25.786;30.0;0.0926231245307959
182.514;140.5;0.6555889610879427
250.852;205.5;0.901058560257474
269.105;210.0;0.966623203554636
273.902;195.0;0.9838539926795188
274.637;201.5;0.9864941073359268
273.896;220.0;0.98383244072314
271.551;221.5;0.9754092177717432
247.204;214.0;0.8879549707791391
208.523;198.5;0.7490130999974856
203.536;162.0;0.7310998322539395
93.585;88.5;0.3361566396189614
5.253;3.5;0.0188687378096746
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
22.086;27.5;0.0793327514305111
159.357;139.0;0.5724091854438086
234.123;206.0;0.8409681138805375
207.369;224.0;0.7448679403872887
192.808;226.0;0.692564934248573
197.063;222.5;0.7078488633139006
179.331;217.5;0.6441556482289679
210.401;214.0;0.7557588623440626
148.98;205.0;0.5351350768866043
167.958;191.5;0.6033039149128762
111.573;158.0;0.4007694048427245
68.173;87.0;0.2448769203691131
5.406;3.0;0.0194183126973351
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
17.795;31.5;0.0639195106269104
176.074;137.5;0.6324565279079875
228.349;194.5;0.8202279478586335
219.254;206.5;0.7875587739810413
183.895;206.0;0.6605495030478058
195.244;183.5;0.7013150285383822
185.585;169.5;0.6666199707611791
179.227;184.0;0.643782080985068
192.314;195.0;0.6907904898400485
178.452;185.0;0.6409982866194678
216.907;150.0;0.7791283670441851
125.977;80.5;0.4525084681228605
5.302;3.0;0.0190447454534352
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
22.144;25.5;0.0795410870088398
183.523;141.0;0.6592132817523177
248.455;213.5;0.8924485536841273
222.335;233.5;0.7986257035815759
230.343;232.0;0.8273903813618682
238.564;225.5;0.8569201535936091
205.382;217.5;0.7377306508331627
231.493;212.0;0.8315211730011458
199.779;206.5;0.7176047155680556
157.553;198.5;0.5659292305592373
121.6;167.0;0.4367863159444965
120.743;93.5;0.4337079781750521
2.623;4.0;0.009421796930283
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
22.137;26.0;0.0795159430597312
175.626;135.5;0.6308473151650341
226.928;204.5;0.8151237261895781
198.526;226.5;0.7131039486776078
171.342;228.0;0.6154592183105421
167.177;222.0;0.6004985685908971
215.667;216.0;0.7746742960592247
201.321;211.5;0.7231435683574176
160.076;201.0;0.5749918282165396
161.033;176.0;0.5784293652589647
122.677;135.5;0.4406548921144983
63.477;74.5;0.2280089225099408
3.654;3.0;0.0131251414347137
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
11.626;25.5;0.0417605074767328
145.076;134.0;0.5211119372694389
215.795;199.5;0.77513407112864
232.296;215.0;0.8344055431631806
230.191;214.0;0.8268443984669375
255.468;210.0;0.9176391986982618
242.226;210.0;0.8700740309701613
225.204;213.5;0.8089311307233914
166.273;210.0;0.597251407163152
96.944;196.5;0.3482221431983821
165.737;158.0;0.5953260990599755
43.178;82.5;0.1550950620875943
9.297;3.5;0.033394756409013
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
9.563;25.5;0.0343502264751416
35.235;128.0;0.1265638638347395
68.987;191.0;0.2478008024511758
64.533;209.5;0.2318020668326167
64.647;208.5;0.2322115540038146
245.304;200.5;0.8811301845925062
244.844;197.5;0.8794778679367952
195.301;199.5;0.7015197721239812
194.486;177.0;0.6985922980491887
188.452;148.5;0.676918213917535
165.249;123.0;0.5935732066078298
97.369;79.5;0.34974874010855
7.2;3.0;0.0258623476546083
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.081;24.0;0.0002909514111143
11.196;119.5;0.0402159506029159
20.021;144.0;0.0719152864434602
30.335;145.0;0.1089630994586866
54.381;141.0;0.1953361566396189
105.065;143.5;0.3773927161571424
128.772;146.5;0.4625480878026702
135.478;143.0;0.4866359910487541
122.228;133.5;0.4390420873788151
70.674;124.5;0.2538604941863597
100.627;110.5;0.3614514524222602
117.867;72.5;0.423377407084128
9.083;3.5;0.0326260699648343
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
20.518;25.5;0.0737005068301741
171.526;135.5;0.6161201449728265
231.68;203.5;0.8321928756416197
106.769;220.5;0.3835134717687331
106.048;222.5;0.3809236450105424
187.084;215.5;0.6720043678631594
204.998;202.0;0.7363513256249169
187.346;193.0;0.6729454699583688
198.691;183.0;0.7136966274780259
144.601;172.0;0.5194057407227807
129.991;147.0;0.4669267269403046
125.009;87.0;0.4490314191604076
3.5;4.0;0.0125719745543235
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
19.279;24.5;0.0692500278379436
176.353;135.5;0.6334586938796035
204.947;205.5;0.7361681339956967
157.191;225.5;0.5646289291910473
257.036;229.5;0.9232714432985988
276.315;235.0;0.9925214711365424
274.345;235.5;0.9854452454588232
245.086;230.5;0.8803471301774085
230.557;219.0;0.8281590678060466
144.666;201.5;0.5196392202502182
148.973;162.5;0.5351099329374956
74.628;87.0;0.2680632334400155
4.699;4.0;0.0168787738373617
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
7.1;26.0;0.0255031483816276
148.884;137.0;0.5347902455845429
184.324;208.5;0.6620904679288929
186.491;234.0;0.669874316174384
186.383;242.0;0.6694863809595649
186.394;248.0;0.6695258928795929
186.364;245.0;0.6694181330976986
211.2;234.5;0.7586288645351781
158.143;224.0;0.5680485062698233
150.26;206.0;0.5397328275807569
191.84;165.5;0.6890878852861201
120.622;86.0;0.4332733470547455
9.861;4.0;0.035420640308624
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
9.007;24.0;0.032353078517369
19.362;137.5;0.0695481632345176
19.033;213.0;0.0683663976264112
19.312;241.5;0.0693685635980272
18.791;253.5;0.0674971353857979
19.292;264.0;0.0692967237434311
19.051;258.5;0.0684310534955477
19.169;242.0;0.0688549086376649
19.517;227.5;0.0701049221076376
19.284;213.0;0.0692679878015926
19.384;178.0;0.0696271870745733
19.281;103.5;0.0692572118234032
6.954;5.0;0.0249787174430758
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
22.883;24.0;0.082195569636167
103.451;135.5;0.3715952398912344
121.871;208.0;0.4377597459742741
121.786;232.0;0.4374544265922405
121.807;238.5;0.4375298584395665
121.814;241.5;0.4375550023886751
121.656;235.5;0.4369874675373657
168.462;225.5;0.6051142792486988
173.308;208.5;0.6225210760173421
140.121;176.5;0.5033136132932466
154.098;134.0;0.5535188956777551
112.233;75.0;0.403140120044397
1.451;4.5;0.0052119814509495
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.772;22.5;0.0027730183874107
15.498;129.5;0.0556687033265444
55.508;196.5;0.1993843324461111
148.318;213.0;0.5327571776994723
252.19;212.0;0.9058646465299554
255.835;203.5;0.9189574600301008
202.124;189.5;0.7260279385194524
189.408;181.5;0.6803521589672302
197.098;165.5;0.7079745830594438
129.834;142.5;0.466362784081725
171.617;119.0;0.6164470163112389
51.958;78.0;0.1866327582552972
1.762;3.5;0.0063290911899194
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
18.637;9.5;0.0669439685054077
141.166;103.5;0.5070672456958947
183.377;152.5;0.6586888508137659
103.051;177.5;0.3701584427993117
102.744;187.0;0.3690557010312611
179.033;190.0;0.6430852343954855
263.463;184.5;0.9463571805730664
248.87;189.0;0.8939392306669971
208.355;188.0;0.748409645218878
179.248;170.5;0.643857512832394
97.709;138.0;0.3509700176366843
20.389;81.5;0.0732371397680291
2.416;4.0;0.008678254435213
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
2.314;16.0;0.0083118711767727
31.024;105.0;0.1114379824495235
36.299;167.0;0.1303857440992539
98.478;189.5;0.3537322600459056
172.677;191.0;0.6202545286048341
184.699;182.5;0.6634374652025704
165.139;168.5;0.593178087407551
162.111;158.0;0.5823015334216963
181.24;120.5;0.651012762350169
67.987;83.5;0.2442088097213691
14.021;71.5;0.0503633300646199
5.688;58.0;0.0204312546471405
0.023;2.5;8.26158327855e-05
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.358;16.0;0.0048779261270775
11.434;107.5;0.0410708448726099
31.361;164.0;0.1126484839994683
57.96;171.0;0.2081918986195971
20.778;161.5;0.0746344249399239
100.277;155.0;0.3601942549668279
20.638;150.5;0.0741315459577509
10.67;155.0;0.0383265624270376
27.254;149.0;0.0978961698581522
9.851;141.5;0.0353847203813259
13.708;132.0;0.0492390363401904
10.357;90.0;0.0372022687026081
1.088;4.5;0.0039080880900297
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.522;9.0;0.0018750202049591
15.32;99.0;0.0550293286206388
30.16;149.5;0.1083345007309705
105.509;182.0;0.3789875609291766
96.221;209.0;0.3456251324547319
178.409;217.5;0.6408438309320861
117.419;192.0;0.4217681943411746
36.061;169.0;0.1295308498295599
37.267;151.0;0.1338627930617068
32.652;135.5;0.1172857466136488
29.77;121.0;0.1069336235663459
10.7;80.0;0.0384343222089318
0.119;3.5;0.0004274471348469
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
5.126;19.0;0.0184125547329892
52.639;112.5;0.1890789053042956
79.32;172.0;0.2849168633282686
172.763;188.5;0.6205634399795974
178.684;205.0;0.641831628932783
155.983;208.0;0.5602898019734408
198.778;196.5;0.7140091308455191
143.786;177.5;0.5164782666479883
200.077;134.5;0.718675129401538
78.17;103.5;0.2807860716889909
109.099;88.0;0.3918828148291827
31.774;61.0;0.1141319769968785
0.048;3.0;0.0001724156510307
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
2.472;17.5;0.0088794060280821
25.064;113.5;0.0900297057798755
153.081;174.0;0.5498658390715417
209.914;184.0;0.7540095618846467
172.648;190.0;0.6201503608156697
190.368;201.5;0.6838004719878445
194.65;195.0;0.699181384856877
213.325;176.5;0.7662618490860174
172.161;147.5;0.6184010603562538
101.631;135.0;0.3650578131229862
120.502;124.5;0.4328423079271687
84.256;83.5;0.3026469394425945
4.85;4.0;0.0174211647395625
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
13.074;14.0;0.0469617129494929
170.657;116.0;0.6129987032906244
241.088;188.5;0.8659863432436412
173.869;207.0;0.6245361839387636
226.549;202.5;0.8137623609449814
191.195;206.0;0.6867710499753948
216.861;205.0;0.778963135378614
223.225;197.0;0.8018225771111039
216.168;189.5;0.7764738844168579
189.368;178.5;0.6802084792580378
136.434;148.5;0.4900699360984493
41.331;82.0;0.1484606515156413
4.144;4.0;0.014885217872319
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
12.059;13.0;0.0433158403287391
158.326;107.0;0.5687058409393779
195.645;175.5;0.7027554176230347
194.438;194.0;0.698419882398158
206.666;191.5;0.7423427694982345
209.767;187.0;0.7534815389533651
209.323;196.0;0.7518866941813309
159.242;183.5;0.5719961062798808
224.467;179.5;0.8062838320815238
215.224;165.5;0.7730830432799204
217.226;138.0;0.7802742127249934
167.535;74.5;0.6017845019881679
18.035;3.5;0.0647815888820641
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
13.965;13.0;0.0501621784717507
70.992;77.0;0.2550027478744383
67.894;85.5;0.243874754397497
75.295;69.0;0.2704590925907965
88.455;59.0;0.3177297169150529
104.59;63.5;0.3756865196104843
130.046;67.0;0.467124286540444
143.785;64.0;0.5164746746552584
144.879;60.5;0.520404314701667
137.491;62.0;0.493866672413855
62.414;67.0;0.2241906342381563
33.444;60.0;0.1201306048556557
15.987;3.5;0.0574251877714199
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
10.769;15.0;0.0386821697072885
